,x,y,z
12152,-44,68,8
12153,-45,70,9
12154,-44,62,15
12155,-43,58,13
12156,-34,59,1
12157,-31,75,-7
12158,-32,84,-9
12159,-29,100,-9
12160,-25,101,-10
12161,-21,92,-12
12162,-17,86,-9
12163,-10,74,-3
12164,-11,69,-3
12165,-11,64,1
12166,-9,62,4
12167,-10,52,4
12168,-8,48,4
12169,-5,45,3
12170,-7,45,5
12171,-8,53,15
12172,-10,55,19
12173,-8,66,36
12174,-4,83,38
12175,2,96,34
12176,4,92,20
12177,-7,91,12
12178,-41,84,16
12179,-47,71,9
12180,-34,73,11
12181,-33,77,0
12182,-32,62,9
12183,-27,58,3
12184,-15,45,-5
12185,-13,45,-9
12186,-23,49,-5
12187,-24,48,-4
12188,-26,49,-5
12189,-26,53,-2
12190,-28,61,0
12191,-31,62,8
12192,-34,65,24
12193,-31,68,29
12194,-29,71,31
12195,-32,76,30
12196,-34,75,28
12197,-32,65,24
12198,-30,63,19
12199,-24,60,10
12200,-20,64,5
12201,-23,77,-1
12202,-25,84,-5
12203,-22,82,-6
12204,-21,69,-4
12205,-19,62,-4
12206,-19,64,-6
12207,-18,61,-8
12208,-17,59,-8
12209,-17,54,-9
12210,-16,52,-8
12211,-14,52,-9
12212,-15,52,-7
12213,-16,55,-6
12214,-17,68,-4
12215,-19,76,-2
12216,-21,81,13
12217,-23,74,24
12218,-7,63,44
12219,4,66,59
12220,30,64,35
12221,41,70,35
12222,18,79,33
12223,5,75,27
12224,-19,72,20
12225,-25,72,15
12226,-25,62,7
12227,-24,59,6
12228,-20,56,1
12229,-17,50,-3
12230,-18,48,1
12231,-22,44,7
12232,-22,44,10
12233,-23,53,13
12234,-24,58,16
12235,-29,68,23
12236,-31,71,23
12237,-32,75,19
12238,-32,79,14
12239,-30,68,15
12240,-32,53,17
12241,-38,51,12
12242,-37,53,9
12243,-33,58,0
12244,-31,74,-10
12245,-31,80,-12
12246,-31,77,-12
12247,-31,74,-12
12248,-25,82,-15
12249,-22,82,-16
12250,-20,77,-17
12251,-17,72,-17
12252,-13,63,-11
12253,-14,61,-8
12254,-16,61,-6
12255,-16,63,-7
12256,-16,68,-11
12257,-17,71,-10
12258,-18,78,-8
12259,-17,79,-6
12260,-15,66,13
12261,-22,58,49
12262,-40,56,47
12263,-7,57,18
12264,102,50,10
12265,41,74,32
12266,13,85,36
12267,-3,77,30
12268,-11,71,27
12269,-18,73,17
12270,-17,69,11
12271,-13,58,6
12272,-13,55,9
12273,-19,54,13
12274,-21,56,15
12275,-19,55,14
12276,-18,53,14
12277,-23,57,20
12278,-26,60,20
12279,-25,63,18
12280,-24,67,15
12281,-34,79,19
12282,-37,81,20
12283,-26,56,19
12284,-25,51,17
12285,-20,54,13
12286,-19,59,8
12287,-27,64,10
12288,-28,74,0
12289,-29,74,6
12290,-21,70,3
12291,-19,71,-1
12292,-29,77,0
12293,-24,73,1
12294,-14,67,-5
12295,-16,65,-6
12296,-18,65,-1
12297,-17,65,0
12298,-15,66,-1
12299,-14,68,1
12300,-17,72,1
12301,-15,73,3
12302,-13,68,27
12303,-13,68,41
12304,-3,69,37
12305,29,61,29
12306,45,54,26
12307,32,60,25
12308,16,68,26
12309,-3,69,24
12310,-10,66,20
12311,-17,64,17
12312,-13,60,9
12313,-16,59,5
12314,-18,58,8
12315,-13,53,11
12316,-13,54,15
12317,-12,52,19
12318,-11,53,23
12319,-16,59,29
12320,-19,61,24
12321,-29,66,28
12322,-25,65,20
12323,-18,65,16
12324,-21,75,5
12325,-27,78,4
12326,-29,59,14
12327,-31,55,15
12328,-34,50,20
12329,-33,52,19
12330,-28,68,10
12331,-26,76,7
12332,-16,80,4
12333,-16,79,8
12334,-13,74,15
12335,-16,71,18
12336,-14,71,10
12337,-10,64,6
12338,-11,57,8
12339,-6,49,11
12340,-5,49,10
12341,-15,58,13
12342,-15,61,17
12343,-11,63,18
12344,-11,68,18
12345,-8,75,17
12346,-10,78,18
12347,-10,70,21
12348,-8,61,24
12349,-5,47,21
12350,-6,50,19
12351,-11,63,18
12352,-14,66,19
12353,-19,69,19
12354,-19,66,19
12355,-16,61,15
12356,-18,63,14
12357,-20,62,13
12358,-19,55,16
12359,-18,52,17
12360,-17,52,20
12361,-15,52,19
12362,-19,53,20
12363,-21,55,22
12364,-23,52,25
12365,-25,53,24
12366,-27,67,20
12367,-28,76,18
12368,-29,80,13
12369,-29,70,16
12370,-32,62,16
12371,-31,59,14
12372,-27,59,7
12373,-26,66,3
12374,-24,78,-2
12375,-22,92,-5
12376,-21,83,-5
12377,-18,65,0
12378,-17,59,1
12379,-15,51,4
12380,-14,53,3
12381,-10,59,1
12382,-10,59,2
12383,-11,59,4
12384,-12,63,4
12385,-12,62,8
12386,-11,67,9
12387,-10,78,16
12388,-8,82,21
12389,-4,77,24
12390,1,71,24
12391,9,56,19
12392,8,54,15
12393,-4,63,12
12394,-17,69,11
12395,-21,73,13
12396,-25,65,14
12397,-23,62,15
12398,-20,61,11
12399,-21,61,12
12400,-20,58,7
12401,-22,51,9
12402,-29,50,14
12403,-30,50,14
12404,-23,44,16
12405,-21,49,17
12406,-23,62,20
12407,-25,68,21
12408,-35,82,20
12409,-38,88,16
12410,-34,65,16
12411,-34,47,12
12412,-33,48,9
12413,-31,59,1
12414,-30,68,-2
12415,-25,82,-8
12416,-24,80,-9
12417,-24,75,-12
12418,-23,75,-11
12419,-18,71,-10
12420,-16,66,-9
12421,-10,60,-4
12422,-8,57,-5
12423,-6,47,-2
12424,-7,46,1
12425,-12,60,4
12426,-15,67,11
12427,-21,67,25
12428,-20,76,29
12429,-9,90,20
12430,17,78,18
12431,21,77,22
12432,5,62,28
12433,-3,57,26
12434,-10,67,19
12435,-13,69,15
12436,-18,69,13
12437,-20,66,10
12438,-21,57,5
12439,-19,57,3
12440,-17,57,3
12441,-16,57,6
12442,-16,55,6
12443,-15,52,6
12444,-14,49,4
12445,-15,52,5
12446,-23,54,8
12447,-30,67,12
12448,-35,73,14
12449,-40,81,14
12450,-43,81,10
12451,-38,72,18
12452,-31,58,18
12453,-39,49,11
12454,-37,48,10
12455,-33,57,1
12456,-32,62,-3
12457,-26,73,-6
12458,-26,72,-4
12459,-26,71,-6
12460,-25,72,-8
12461,-21,74,-11
12462,-20,75,-12
12463,-18,73,-10
12464,-17,72,-6
12465,-14,67,-9
12466,-13,64,-11
12467,-16,66,-8
12468,-18,69,2
12469,-18,67,3
12470,-17,65,19
12471,-15,69,26
12472,-8,69,31
12473,1,61,41
12474,14,52,45
12475,14,55,45
12476,3,61,31
12477,-3,65,27
12478,-15,63,21
12479,-19,61,17
12480,-23,61,12
12481,-21,59,11
12482,-15,61,6
12483,-15,60,6
12484,-18,55,10
12485,-19,55,13
12486,-20,56,13
12487,-20,54,15
12488,-20,57,16
12489,-20,66,20
12490,-22,61,23
12491,-27,64,23
12492,-32,68,24
12493,-38,70,17
12494,-41,67,16
12495,-45,65,15
12496,-41,62,16
12497,-36,51,6
12498,-34,54,1
12499,-31,59,-4
12500,-31,70,-9
12501,-30,78,-12
12502,-29,86,-16
12503,-28,88,-16
12504,-24,82,-18
12505,-20,81,-15
12506,-13,76,-12
12507,-9,72,-15
12508,-7,61,-11
12509,-9,57,-6
12510,-15,55,-2
12511,-16,56,-4
12512,-15,56,-5
12513,-15,56,-4
12514,-14,59,-3
12515,-15,62,-2
12516,-18,74,-3
12517,-18,85,-2
12518,-24,95,27
12519,-22,85,56
12520,29,55,33
12521,9,82,67
12522,-25,87,65
12523,-35,76,29
12524,-30,73,20
12525,-30,66,12
12526,-27,63,7
12527,-17,57,-3
12528,-19,54,-6
12529,-20,48,-7
12530,-18,47,-4
12531,-14,44,-6
12532,-13,43,-5
12533,-19,42,2
12534,-22,42,7
12535,-33,49,15
12536,-36,55,14
12537,-32,60,8
12538,-30,64,5
12539,-38,86,1
12540,-43,76,4
12541,-40,65,6
12542,-33,62,6
12543,-32,56,8
12544,-32,58,6
12545,-31,64,4
12546,-25,77,-1
12547,-20,81,-2
12548,-16,72,-5
12549,-9,66,-7
12550,-15,64,0
12551,-18,59,-1
12552,-17,57,-2
12553,-16,55,-3
12554,-14,55,-5
12555,-14,57,-5
12556,-15,60,-6
12557,-14,62,-5
12558,-14,64,-5
12559,-14,70,-5
12560,-15,74,-3
12561,-15,80,2
12562,-16,78,13
12563,-16,64,24
12564,-6,61,21
12565,5,60,37
12566,6,64,49
12567,6,92,51
12568,7,83,40
12569,2,64,28
12570,-5,62,24
12571,-10,63,15
12572,-12,60,9
12573,-16,53,6
12574,-17,50,4
12575,-18,42,3
12576,-19,38,2
12577,-18,39,2
12578,-15,38,-1
12579,-18,40,2
12580,-17,57,1
12581,-16,69,0
12582,-43,100,30
12583,-35,100,33
12584,-59,76,44
12585,-54,63,35
12586,-21,56,18
12587,-17,59,10
12588,-19,64,2
12589,-21,71,2
12590,-17,73,-6
12591,-13,65,-7
12592,-13,54,-2
12593,-16,51,-2
12594,-17,48,-1
12595,-13,45,-3
12596,-13,46,-2
12597,-14,52,0
12598,-15,54,1
12599,-16,61,1
12600,-16,62,2
12601,-18,70,3
12602,-17,76,4
12603,-18,86,7
12604,-17,91,7
12605,0,95,50
12606,-11,78,76
12607,-50,60,26
12608,-74,60,23
12609,-22,54,3
12610,-15,69,3
12611,3,74,-1
12612,0,65,-3
12613,-4,59,-2
12614,-12,56,2
12615,-13,53,5
12616,-13,49,2
12617,-13,47,6
12618,-12,40,15
12619,-11,36,19
12620,-11,32,28
12621,-10,38,29
12622,-9,61,24
12623,-5,72,19
12624,-11,93,8
12625,-15,103,6
12626,-27,98,10
12627,-30,74,7
12628,-34,54,18
12629,-30,62,6
12630,-31,69,-5
12631,-23,62,-6
12632,-23,59,-4
12633,-29,55,2
12634,-31,54,3
12635,-28,53,-3
12636,-26,55,-6
12637,-23,61,-8
12638,-22,66,-8
12639,-20,68,-6
12640,-20,68,-6
12641,-17,72,-8
12642,-16,71,-7
12643,-16,73,-6
12644,-16,77,-7
12645,-16,88,-6
12646,-14,94,-7
12647,-12,79,2
12648,-12,67,26
12649,0,53,24
12650,6,32,47
12651,6,49,56
12652,16,76,29
12653,19,80,19
12654,6,59,19
12655,-1,58,17
12656,-10,58,7
12657,-14,60,3
12658,-19,60,4
12659,-21,58,7
12660,-20,50,12
12661,-18,48,16
12662,-15,55,12
12663,-15,65,9
12664,-21,73,7
12665,-27,73,8
12666,-35,74,8
12667,-40,84,1
12668,-35,84,2
12669,-36,58,6
12670,-38,51,7
12671,-44,46,7
12672,-43,48,3
12673,-35,62,-7
12674,-31,70,-9
12675,-23,73,-7
12676,-22,72,-5
12677,-20,77,-6
12678,-17,78,-5
12679,-10,76,-5
12680,-8,71,-8
12681,-15,63,-10
12682,-18,64,-7
12683,-23,69,-2
12684,-29,83,-7
12685,-32,93,1
12686,-26,81,-3
12687,-21,64,-11
12688,-10,59,7
12689,-7,57,32
12690,1,46,15
12691,19,43,13
12692,49,40,21
12693,37,48,21
12694,3,83,26
12695,-4,89,34
12696,-20,82,32
12697,-23,88,28
12698,-29,73,22
12699,-19,63,16
12700,0,61,5
12701,-5,59,5
12702,-23,55,4
12703,-32,57,1
12704,-33,52,3
12705,-32,47,6
12706,-31,50,7
12707,-39,62,10
12708,-44,63,5
12709,-34,68,8
12710,-21,73,3
12711,-30,73,7
12712,-36,62,15
12713,-35,53,11
12714,-31,55,6
12715,-26,71,-3
12716,-24,77,-6
12717,-18,84,-7
12718,-15,84,-6
12719,-15,78,-8
12720,-16,72,-6
12721,-16,68,-3
12722,-15,61,-3
12723,-14,58,-4
12724,-12,52,-3
12725,-12,50,-3
12726,-12,50,-3
12727,-13,51,-3
12728,-16,61,-4
12729,-18,71,-4
12730,-20,90,-4
12731,-19,92,-6
12732,-13,75,5
12733,-4,73,24
12734,6,63,27
12735,27,56,87
12736,46,84,79
12737,14,91,28
12738,-28,81,26
12739,-29,61,19
12740,-35,54,9
12741,-18,58,-7
12742,-17,55,-5
12743,-16,49,-7
12744,-14,45,-7
12745,-10,37,-4
12746,-12,37,-3
12747,-17,45,-1
12748,-20,46,1
12749,-21,54,0
12750,-22,63,0
12751,-25,101,34
12752,-21,119,44
12753,-16,86,52
12754,-30,68,48
12755,-24,58,26
12756,-14,59,6
12757,-12,59,1
12758,-11,64,-4
12759,-10,70,-9
12760,-13,60,-5
12761,-15,55,-4
12762,-21,57,-3
12763,-21,54,-1
12764,-16,55,-2
12765,-14,55,-2
12766,-14,53,-3
12767,-13,54,-2
12768,-14,57,-2
12769,-14,60,-2
12770,-17,68,-3
12771,-23,75,-2
12772,-39,93,4
12773,-43,98,13
12774,-58,77,46
12775,-75,68,54
12776,-91,69,39
12777,-78,90,15
12778,-62,95,9
12779,-18,64,-5
12780,-16,47,-5
12781,-7,24,-16
12782,-5,20,-17
12783,-9,19,-12
12784,-9,14,-9
12785,-37,3,1
12786,-53,6,7
12787,-47,-7,23
12788,-66,-15,22
12789,-85,-20,13
12790,-72,-21,7
12791,-62,-18,-7
12792,-72,-18,5
12793,-50,-11,-9
12794,-77,-21,-23
12795,-82,-24,-30
12796,-82,-18,-29
12797,-62,-18,-26
12798,-36,-14,-26
12799,-41,-13,-24
12800,-45,-11,-17
12801,-50,-7,-17
12802,-62,-7,-25
12803,-54,-8,-23
12804,-55,-12,-12
12805,-58,-17,-6
12806,-52,-27,-10
12807,-52,-28,-10
12808,-55,-25,-1
12809,-46,-23,-2
12810,-34,-30,-4
12811,-59,-30,5
12812,-67,-25,8
12813,-68,-14,8
12814,-66,-12,7
12815,-69,-12,0
12816,-79,-15,-3
12817,-91,-19,-5
12818,-88,-15,-2
12819,-59,2,6
12820,-52,6,4
12821,-53,7,-7
12822,-56,3,-9
12823,-61,0,-6
12824,-60,-2,-1
12825,-57,-8,-1
12826,-53,-10,0
12827,-50,-11,5
12828,-52,-9,5
12829,-48,-6,8
12830,-58,-9,13
12831,-58,-12,10
12832,-57,-22,8
12833,-70,-24,8
12834,-69,-28,9
12835,-68,-30,9
12836,-74,-37,-3
12837,-80,-38,-8
12838,-67,-22,-5
12839,-61,-16,-9
12840,-55,-7,-12
12841,-53,-3,-15
12842,-51,10,-18
12843,-54,14,-14
12844,-64,4,-8
12845,-64,-3,1
12846,-57,-14,-5
12847,-62,-19,-11
12848,-62,-22,-14
12849,-52,-18,-12
12850,-43,-11,-13
12851,-46,-5,-8
12852,-51,-3,-6
12853,-72,0,-3
12854,-74,1,-6
12855,-61,5,-9
12856,-59,9,-10
12857,-54,10,-7
12858,-59,17,-8
12859,-58,21,-17
12860,-60,23,-15
12861,-52,30,9
12862,-37,38,17
12863,-13,57,12
12864,-9,65,8
12865,-14,84,0
12866,-23,90,4
12867,-23,85,3
12868,-28,86,-1
12869,-32,83,0
12870,-31,70,4
12871,-27,64,9
12872,-21,59,16
12873,-21,55,17
12874,-24,51,14
12875,-28,54,14
12876,-35,58,16
12877,-38,59,20
12878,-33,64,18
12879,-30,71,16
12880,-26,79,15
12881,-25,73,15
12882,-28,63,16
12883,-29,65,13
12884,-29,66,6
12885,-29,73,3
12886,-20,89,-5
12887,-14,96,-10
12888,-13,88,-10
12889,-13,70,-8
12890,-14,64,-5
12891,-17,56,-1
12892,-18,52,-2
12893,-17,50,-4
12894,-16,50,-5
12895,-15,50,-5
12896,-15,53,-5
12897,-15,58,1
12898,-16,63,4
12899,-15,63,9
12900,-13,63,14
12901,-11,84,25
12902,-5,92,27
12903,12,79,25
12904,13,67,26
12905,2,69,24
12906,-17,76,17
12907,-23,75,15
12908,-19,71,10
12909,-18,68,5
12910,-20,57,1
12911,-22,53,-2
12912,-24,49,-4
12913,-24,47,-3
12914,-24,42,-1
12915,-24,41,1
12916,-21,41,2
12917,-22,44,0
12918,-30,62,5
12919,-38,66,13
12920,-42,55,15
12921,-41,61,17
12922,-37,69,16
12923,-41,85,13
12924,-43,82,16
12925,-43,63,15
12926,-40,58,11
12927,-23,67,-7
12928,-17,71,-8
12929,-22,76,-5
12930,-19,82,-8
12931,-18,75,-7
12932,-17,67,-6
12933,-16,62,-5
12934,-16,61,-5
12935,-16,58,-5
12936,-17,57,-5
12937,-15,51,-4
12938,-15,49,-4
12939,-15,49,-4
12940,-18,49,0
12941,-18,54,0
12942,-16,64,0
12943,-15,68,-1
12944,-15,87,-5
12945,-11,97,0
12946,-7,75,21
12947,-9,61,39
12948,-11,56,63
12949,-21,67,60
12950,-28,68,27
12951,-29,70,19
12952,-25,66,14
12953,-22,60,11
12954,-24,58,4
12955,-22,57,1
12956,-23,54,-2
12957,-19,50,-7
12958,-18,49,-6
12959,-19,47,0
12960,-18,47,0
12961,-19,51,5
12962,-22,52,13
12963,-22,52,15
12964,-20,55,16
12965,-20,63,20
12966,-25,67,20
12967,-36,83,15
12968,-37,90,10
12969,-31,70,4
12970,-21,64,6
12971,7,49,-8
12972,5,43,-34
12973,-60,37,-94
12974,-102,42,-84
12975,-88,96,-15
12976,-48,86,-18
12977,-49,55,-51
12978,-63,59,-76
12979,-41,59,-85
12980,-7,49,-60
12981,-15,51,-36
12982,-17,52,-30
12983,-6,43,-30
12984,6,40,-7
12985,-4,50,1
12986,1,60,-5
12987,0,64,-3
12988,-16,72,6
12989,-13,81,4
12990,-18,95,4
12991,-17,87,9
12992,-3,82,11
12993,2,78,12
12994,9,74,78
12995,21,98,18
12996,-20,75,70
12997,-7,71,10
12998,-29,68,9
12999,-21,52,0
13000,-22,58,1
13001,-19,52,-1
13002,-15,50,-4
13003,-12,47,-4
13004,-11,42,-5
13005,-14,39,-1
13006,-13,38,2
13007,-12,37,9
13008,-15,41,17
13009,-7,54,16
13010,-6,63,16
13011,-21,94,24
13012,-41,110,51
13013,-52,99,42
13014,-41,68,37
13015,-34,63,31
13016,-29,49,17
13017,-32,48,16
13018,-32,63,5
13019,-29,69,-2
13020,-27,72,-1
13021,-26,69,2
13022,-19,56,0
13023,-16,54,-5
13024,-16,53,-7
13025,-19,54,-6
13026,-23,58,-3
13027,-23,63,-3
13028,-20,66,-6
13029,-20,66,-5
13030,-20,60,-2
13031,-18,63,-3
13032,-17,69,-5
13033,-15,73,-6
13034,-15,77,0
13035,-15,76,10
13036,-9,67,7
13037,-3,55,19
13038,-14,58,110
13039,1,89,68
13040,33,83,28
13041,-13,70,14
13042,-38,68,13
13043,-32,62,14
13044,-31,62,7
13045,-25,58,1
13046,-22,53,0
13047,-16,44,0
13048,-15,39,-1
13049,-14,34,3
13050,-14,36,6
13051,-14,38,9
13052,-18,52,19
13053,-25,62,24
13054,-27,74,16
13055,-28,77,16
13056,-41,84,16
13057,-42,79,15
13058,-37,62,22
13059,-34,63,20
13060,-30,51,17
13061,-29,50,14
13062,-34,62,6
13063,-35,70,2
13064,-30,73,-2
13065,-27,71,-2
13066,-22,73,-4
13067,-18,68,-3
13068,-17,66,-3
13069,-15,60,-6
13070,-19,58,-5
13071,-16,57,-2
13072,-12,54,-1
13073,-12,51,-1
13074,-15,50,0
13075,-32,48,14
13076,-49,52,32
13077,-53,69,48
13078,-41,73,44
13079,-24,63,49
13080,-35,55,58
13081,-43,56,59
13082,-38,62,52
13083,-32,57,38
13084,-29,56,31
13085,-27,58,30
13086,-35,46,32
13087,-33,37,35
13088,-25,24,28
13089,-25,19,28
13090,-14,12,15
13091,-15,8,11
13092,-29,5,-2
13093,-31,0,-5
13094,-26,-8,2
13095,-26,-8,5
13096,-17,-2,-28
13097,-19,-3,-27
13098,-88,2,-48
13099,-86,16,-65
13100,-56,14,-91
13101,-63,4,-81
13102,-61,-2,-60
13103,-55,-6,-55
13104,-49,-4,-53
13105,-45,3,-57
13106,-43,8,-59
13107,-44,16,-53
13108,-43,16,-48
13109,-32,14,-43
13110,-29,14,-42
13111,-31,10,-35
13112,-32,9,-35
13113,-34,8,-36
13114,-38,8,-36
13115,-41,9,-39
13116,-41,11,-40
13117,-49,11,-46
13118,-53,14,-45
13119,-54,20,-46
13120,-52,22,-46
13121,-55,23,-37
13122,-54,21,-35
13123,-50,18,-40
13124,-55,17,-33
13125,-51,21,-34
13126,-41,27,-35
13127,-37,30,-35
13128,-36,28,-35
13129,-36,26,-35
13130,-41,23,-34
13131,-39,23,-33
13132,-36,22,-30
13133,-38,21,-30
13134,-40,17,-28
13135,-44,16,-26
13136,-46,14,-32
13137,-47,13,-33
13138,-48,14,-38
13139,-48,15,-43
13140,-50,18,-49
13141,-49,21,-52
13142,-46,25,-57
13143,-44,32,-65
13144,-46,30,-63
13145,-42,23,-57
13146,-39,21,-55
13147,-33,21,-53
13148,-31,25,-53
13149,-29,33,-55
13150,-31,38,-55
13151,-33,38,-49
13152,-31,37,-47
13153,-29,34,-42
13154,-26,33,-42
13155,-23,34,-41
13156,-25,34,-38
13157,-30,33,-37
13158,-33,30,-36
13159,-37,27,-35
13160,-45,26,-31
13161,-49,25,-31
13162,-54,25,-31
13163,-58,26,-28
13164,-59,25,-24
13165,-59,29,-27
13166,-60,31,-29
13167,-60,29,-26
13168,-59,21,-19
13169,-51,22,-24
13170,-38,27,-26
13171,-41,30,-22
13172,-39,37,-23
13173,-32,41,-29
13174,-36,42,-23
13175,-39,43,-22
13176,-34,44,-28
13177,-37,46,-24
13178,-38,44,-27
13179,-41,40,-27
13180,-45,38,-26
13181,-45,33,-32
13182,-45,32,-35
13183,-54,28,-37
13184,-57,28,-37
13185,-54,28,-42
13186,-51,29,-44
13187,-47,31,-46
13188,-45,36,-48
13189,-42,48,-53
13190,-42,48,-52
13191,-39,44,-48
13192,-37,43,-47
13193,-32,40,-43
13194,-29,43,-43
13195,-26,49,-45
13196,-25,58,-46
13197,-26,59,-44
13198,-24,52,-41
13199,-22,50,-41
13200,-22,50,-38
13201,-21,49,-38
13202,-20,47,-39
13203,-23,47,-37
13204,-23,45,-39
13205,-23,45,-38
13206,-31,44,-35
13207,-34,42,-34
13208,-37,46,-35
13209,-37,50,-37
13210,-40,55,-37
13211,-44,55,-33
13212,-60,41,-11
13213,-65,36,-4
13214,-59,34,-2
13215,-55,37,2
13216,-53,37,2
13217,-48,42,-5
13218,-44,44,-9
13219,-40,46,-12
13220,-35,47,-14
13221,-30,47,-13
13222,-29,48,-11
13223,-27,50,-10
13224,-28,51,-9
13225,-31,55,-9
13226,-32,58,-8
13227,-32,57,-9
13228,-33,56,-8
13229,-35,57,-9
13230,-37,56,-10
13231,-48,56,-2
13232,-50,63,2
13233,-46,69,-4
13234,-47,80,-8
13235,-46,65,-5
13236,-43,54,-6
13237,-40,51,-8
13238,-33,48,-16
13239,-31,53,-24
13240,-28,64,-31
13241,-26,66,-34
13242,-20,61,-38
13243,-18,62,-37
13244,-17,69,-34
13245,-18,68,-32
13246,-24,64,-23
13247,-29,61,-17
13248,-32,58,-15
13249,-33,57,-13
13250,-33,59,-8
13251,-28,53,1
13252,-28,58,10
13253,-29,67,15
13254,-33,72,15
13255,-37,70,26
13256,-33,64,28
13257,-23,56,18
13258,-21,57,13
13259,-20,61,4
13260,-21,63,6
13261,-24,66,5
13262,-23,67,2
13263,-19,65,-2
13264,-19,64,-2
13265,-22,61,-1
13266,-24,58,0
13267,-26,55,5
13268,-25,56,5
13269,-25,55,5
13270,-25,54,7
13271,-25,57,6
13272,-30,59,8
13273,-29,57,7
13274,-39,60,8
13275,-41,63,8
13276,-39,70,3
13277,-40,67,6
13278,-40,59,9
13279,-38,61,7
13280,-29,60,-1
13281,-26,62,-6
13282,-25,73,-7
13283,-21,71,-6
13284,-19,66,-4
13285,-21,68,-4
13286,-30,66,-4
13287,-33,58,1
13288,-30,57,0
13289,-25,57,-1
13290,-25,56,0
13291,-26,54,6
13292,-24,51,5
13293,-25,46,6
13294,-27,50,8
13295,-22,59,16
13296,-17,64,15
13297,-16,80,16
13298,-12,85,21
13299,1,70,19
13300,3,59,21
13301,-3,60,17
13302,-12,62,18
13303,-10,71,11
13304,-18,71,10
13305,-19,66,10
13306,-14,57,6
13307,-12,55,5
13308,-14,52,5
13309,-15,52,6
13310,-18,54,13
13311,-18,53,14
13312,-19,54,16
13313,-21,56,18
13314,-24,52,24
13315,-25,53,25
13316,-24,60,22
13317,-23,64,18
13318,-27,73,15
13319,-32,75,14
13320,-39,78,15
13321,-39,78,15
13322,-35,64,10
13323,-30,64,6
13324,-28,65,1
13325,-24,78,-7
13326,-20,79,-10
13327,-21,77,-3
13328,-21,75,-6
13329,-17,73,-9
13330,-15,70,-8
13331,-15,64,-7
13332,-16,61,-7
13333,-15,58,-8
13334,-14,58,-8
13335,-12,57,-8
13336,-13,55,-7
13337,-14,56,-5
13338,-15,60,-5
13339,-16,64,-4
13340,-16,68,-3
13341,-14,88,9
13342,-3,94,13
13343,5,75,20
13344,-27,46,121
13345,-34,68,58
13346,-56,74,-18
13347,-69,56,-30
13348,-87,66,-23
13349,-83,64,-11
13350,-37,72,-33
13351,-19,62,-36
13352,-22,43,-18
13353,-21,38,-17
13354,-2,27,-37
13355,6,26,-46
13356,-38,24,-30
13357,-47,15,-23
13358,-19,10,-29
13359,-7,9,-32
13360,-10,4,-23
13361,-11,14,-34
13362,-15,26,-36
13363,-42,54,-23
13364,-46,70,-35
13365,-70,114,-68
13366,-127,119,24
13367,-2,33,-54
13368,-6,61,-35
13369,-42,49,-12
13370,-34,57,-21
13371,-21,51,-28
13372,-18,51,-30
13373,-14,39,-24
13374,-12,36,-20
13375,-13,32,-22
13376,-15,31,-20
13377,-19,37,-20
13378,-20,49,-30
13379,-23,55,-32
13380,-31,61,-34
13381,-35,61,-34
13382,-41,58,-22
13383,-45,59,-20
13384,-56,61,-16
13385,-68,61,-8
13386,-76,57,4
13387,-51,52,-5
13388,-35,54,-9
13389,-35,55,-4
13390,-24,60,-2
13391,-23,64,2
13392,-21,60,0
13393,-23,60,-1
13394,-20,57,1
13395,-16,52,4
13396,-16,42,2
13397,-22,46,5
13398,-23,47,6
13399,-26,49,5
13400,-27,53,3
13401,-27,59,-3
13402,-27,59,-5
13403,-29,66,-10
13404,-33,70,-13
13405,-38,79,-17
13406,-40,80,-21
13407,-42,68,-27
13408,-43,59,-26
13409,-43,45,-14
13410,-41,46,-19
13411,-42,56,-17
13412,-39,59,-16
13413,-33,59,-17
13414,-28,60,-17
13415,-26,63,-18
13416,-22,71,-19
13417,-22,76,-20
13418,-18,76,-23
13419,-15,74,-24
13420,-12,70,-21
13421,-11,68,-20
13422,-11,68,-16
13423,-12,67,-15
13424,-12,62,-13
13425,-11,59,-12
13426,-12,64,-15
13427,-12,72,-21
13428,-23,81,-16
13429,-32,75,-8
13430,-43,55,8
13431,-54,45,21
13432,-127,28,75
13433,-57,57,7
13434,-45,56,-2
13435,-50,60,-8
13436,-39,57,-9
13437,-20,53,-11
13438,-18,59,-15
13439,-20,56,-17
13440,-18,54,-17
13441,-16,52,-13
13442,-18,49,-9
13443,-21,46,-7
13444,-27,48,0
13445,-31,52,2
13446,-32,58,2
13447,-34,61,1
13448,-34,61,-1
13449,-34,71,-8
13450,-38,89,-21
13451,-41,87,-26
13452,-43,63,-32
13453,-45,47,-31
13454,-45,34,-17
13455,-41,38,-23
13456,-33,51,-26
13457,-30,57,-25
13458,-25,70,-24
13459,-25,75,-20
13460,-28,84,-18
13461,-26,89,-21
13462,-18,85,-23
13463,-15,81,-24
13464,-12,75,-21
13465,-13,72,-18
13466,-13,71,-18
13467,-13,70,-18
13468,-10,70,-17
13469,-12,69,-15
13470,-12,69,-14
13471,-14,65,-10
13472,-16,61,-7
13473,-22,55,-1
13474,-33,54,7
13475,-48,43,15
13476,-54,46,19
13477,-68,55,25
13478,-68,59,24
13479,-58,62,15
13480,-51,61,9
13481,-40,58,-1
13482,-36,58,-5
13483,-26,57,-8
13484,-24,57,-10
13485,-20,56,-12
13486,-19,54,-12
13487,-19,52,-12
